actor_id,actor_name,genres
nm13260258,Abhinay Raj Singh,['Comedy']
nm0006763,Jackie Shroff,['Comedy']
nm6582228,Shloka Pandit,['Comedy']
nm6025874,Ronald Koontz,['Western']
nm6025874,Ronald Koontz,['Western']
nm6025874,Ronald Koontz,['Crime']
nm6025874,Ronald Koontz,['Western']
nm6025874,Ronald Koontz,['Crime']
nm6025874,Ronald Koontz,['War']
nm6025874,Ronald Koontz,['Western']
nm6025874,Ronald Koontz,['Western']
nm6025874,Ronald Koontz,['Drama']
nm6025874,Ronald Koontz,['Western']
nm6025874,Ronald Koontz,['Western']
nm1086543,Amanda Seyfried,"['Biography', 'Drama']"
nm0765597,Peter Sarsgaard,"['Biography', 'Drama']"
nm0000232,Sharon Stone,"['Biography', 'Drama']"
nm1017334,Juno Temple,"['Biography', 'Drama']"
nm6440625,Anjali Nair,"['Adventure', 'Comedy', 'Drama']"
nm5465692,Sreenath Bhasi,"['Adventure', 'Comedy', 'Drama']"
nm3557375,Shine Tom Chacko,"['Adventure', 'Comedy', 'Drama']"
nm7205423,Sudhi Koppa,"['Adventure', 'Comedy', 'Drama']"
nm11635144,Premjith Lal,"['Adventure', 'Comedy', 'Drama']"
nm2572554,Peyton List,"['Drama', 'Horror', 'Thriller']"
nm0068551,Tobin Bell,"['Drama', 'Horror', 'Thriller']"
nm1935905,Lydia Hearst,"['Drama', 'Horror', 'Thriller']"
nm2394568,Swen Temmel,"['Drama', 'Horror', 'Thriller']"
nm0973177,Kyle Gallner,['Comedy']
nm1270095,Allison Scagliotti,['Comedy']
nm0713389,Tania Raymonde,['Comedy']
nm0385391,Aaron Himelstein,['Comedy']
nm1556320,Katie Cassidy,"['Action', 'Crime', 'Drama']"
nm2583626,Greg Finley,"['Action', 'Crime', 'Drama']"
nm0001108,Robert Davi,"['Action', 'Crime', 'Drama']"
nm0004895,David James Elliott,"['Action', 'Crime', 'Drama']"
nm2640180,Stephan M. Singh,"['Comedy', 'Romance']"
nm2352176,Amelia Jackson-Gray,"['Comedy', 'Romance']"
nm0159159,Prem Chopra,"['Comedy', 'Romance']"
nm0244890,Divya Dutta,"['Comedy', 'Romance']"
nm6206227,Aaron Carolina,"['Action', 'Adventure', 'Drama']"
nm11068982,Jordyn Barrera,"['Action', 'Adventure', 'Drama']"
nm10035657,Christina Birdsong,"['Action', 'Adventure', 'Drama']"
nm1485940,Donny Boaz,"['Action', 'Adventure', 'Drama']"
nm8991485,Phoenix Brock,"['Action', 'Adventure', 'Drama']"
nm9405607,Corey Cannon,"['Action', 'Adventure', 'Drama']"
nm3441633,Sam Katz Hausman,['Comedy']
nm3419337,Marianne Bartley,['Comedy']
nm0108355,Oto Brezina,['Comedy']
nm2449341,Jasson Cring,['Comedy']
nm2755288,Mercedes Danekas,['Comedy']
nm0328678,Craig Good,['Comedy']
nm3207872,Wayne Goodman,['Comedy']
nm1395903,Tamara Hopkins,['Mystery']
nm2487741,Kristopher Campa,['Mystery']
nm1063262,David Chattam,['Mystery']
nm2449341,Jasson Cring,['Mystery']
nm2625253,Jon Russell Cring,['Mystery']
nm1734712,Geoff Falk,['Mystery']
nm1736679,Jan Falk,['Mystery']
nm2448633,Steffie Grote,['Mystery']
nm3414188,Adivi Sesh,"['Action', 'Crime', 'Drama']"
nm11203267,Meenakshii Chaudhary,"['Action', 'Crime', 'Drama']"
nm3559559,Rao Ramesh,"['Action', 'Crime', 'Drama']"
nm0080238,Tanikella Bharani,"['Action', 'Crime', 'Drama']"
nm0000418,Danny Glover,['Documentary']
nm0004626,Kareena Kapoor,"['Comedy', 'Drama', 'Family']"
nm0004418,Kajol,"['Comedy', 'Drama', 'Family']"
nm0992000,Arjun Rampal,"['Comedy', 'Drama', 'Family']"
nm0366101,Iravati Harshe,"['Comedy', 'Drama', 'Family']"
nm0719637,Jeremy Renner,"['Action', 'Fantasy', 'Horror']"
nm2605345,Gemma Arterton,"['Action', 'Fantasy', 'Horror']"
nm0001780,Peter Stormare,"['Action', 'Fantasy', 'Horror']"
nm0000463,Famke Janssen,"['Action', 'Fantasy', 'Horror']"
nm11303011,Darien Hardway,['Sport']
nm10355497,Aiden Baal,['Sport']
nm12365181,Bobby Beverly,['Sport']
nm10355501,Jeff Cannonball,['Sport']
nm9744272,Kasey Catal,['Sport']
nm12344926,Atticus Cogar,['Sport']
nm3852267,Christian Faith,['Sport']
nm12038538,Deklan Grant,['Sport']
nm3873544,Brandon Graver,['Sport']
nm0773056,Kevin G. Schmidt,"['Horror', 'Romance', 'Thriller']"
nm2428218,Pamela Jean Noble,"['Horror', 'Romance', 'Thriller']"
nm0000476,Sally Kirkland,"['Horror', 'Romance', 'Thriller']"
nm0726223,Richard Riehle,"['Horror', 'Romance', 'Thriller']"
nm0033509,Domiziano Arcangeli,['Horror']
nm9226238,Abbilyn Chuha,['Horror']
nm10415836,Gabriella Wisdom,['Horror']
nm10017652,Timothy Scott,['Horror']
nm6025874,Ronald Koontz,['Crime']
nm6025874,Ronald Koontz,['Crime']
nm3397546,James Zimbardi,"['Horror', 'Thriller']"
nm0908914,Dee Wallace,"['Horror', 'Thriller']"
nm0001595,Michael Paré,"['Horror', 'Thriller']"
nm3188368,Angie Teodora Dick,"['Horror', 'Thriller']"
nm0518718,Jeremy London,"['Action', 'Comedy', 'Sci-Fi']"
nm0684929,Roddy Piper,"['Action', 'Comedy', 'Sci-Fi']"
nm2994520,Adrienne LaValley,"['Action', 'Comedy', 'Sci-Fi']"
nm2255441,Cuyle Carvin,"['Action', 'Comedy', 'Sci-Fi']"
nm0005007,Jill Hennessy,"['Crime', 'Drama', 'Thriller']"
nm1430201,Amy Rutherford,"['Crime', 'Drama', 'Thriller']"
nm0001780,Peter Stormare,"['Crime', 'Drama', 'Thriller']"
nm0094095,Vladimir Bondarenko,"['Crime', 'Drama', 'Thriller']"
nm0001648,Charlotte Rampling,"['Comedy', 'Drama']"
nm0000597,Bill Pullman,"['Comedy', 'Drama']"
nm0001393,Irène Jacob,"['Comedy', 'Drama']"
nm0456268,Jérôme Kircher,"['Comedy', 'Drama']"
nm2802157,Keli Price,['Horror']
nm0513598,David Lipper,['Horror']
nm0001803,Danny Trejo,['Horror']
nm0068551,Tobin Bell,['Horror']
nm0750916,William Russ,"['Comedy', 'Drama', 'Sci-Fi']"
nm1462245,Anthem Moss,"['Comedy', 'Drama', 'Sci-Fi']"
nm0578184,Natasha Melnick,"['Comedy', 'Drama', 'Sci-Fi']"
nm0726223,Richard Riehle,"['Comedy', 'Drama', 'Sci-Fi']"
nm3796542,Bree Elrod,['Horror']
nm3330433,Dayna Cousins,['Horror']
nm3085868,Evalena Marie,['Horror']
nm2757641,Michael Reed,['Horror']
nm0000437,Woody Harrelson,['Documentary']
nm0000532,Malcolm McDowell,['Documentary']
nm0000458,William Hurt,"['Drama', 'Fantasy', 'Horror']"
nm0000144,Cary Elwes,"['Drama', 'Fantasy', 'Horror']"
nm2208390,Ploy Jindachote,"['Drama', 'Fantasy', 'Horror']"
nm1317171,Paula Taylor,"['Drama', 'Fantasy', 'Horror']"
nm0773884,John Schneider,['Drama']
nm0000827,Maxine Bahns,['Drama']
nm2791615,Adam Gregory,['Drama']
nm0036553,Mark Arnold,['Drama']
nm0413168,Hugh Jackman,"['Action', 'Sci-Fi']"
nm0498449,Will Yun Lee,"['Action', 'Sci-Fi']"
nm5148840,Tao Okamoto,"['Action', 'Sci-Fi']"
nm3822462,Rila Fukushima,"['Action', 'Sci-Fi']"
nm0626362,James Nesbitt,['Drama']
nm0001523,Natascha McElhone,['Drama']
nm0507207,Gary Lewis,['Drama']
nm3409182,Lil Woods,['Drama']
nm3792384,Karamjit Anmol,"['Comedy', 'Drama']"
nm9100845,Ekta Gulati Khera,"['Comedy', 'Drama']"
nm12551274,Love Gill,"['Comedy', 'Drama']"
nm9816549,Pihu Sharma,"['Comedy', 'Drama']"
nm0565029,Brooke McCarter,"['Comedy', 'Horror']"
nm0129770,Nevada Caldwell,"['Comedy', 'Horror']"
nm0943944,Joel D. Wynkoop,"['Comedy', 'Horror']"
nm1380166,Krista Grotte Saxon,"['Comedy', 'Horror']"
nm0564215,James McAvoy,"['Adventure', 'Animation', 'Comedy']"
nm0000980,Jim Broadbent,"['Adventure', 'Animation', 'Comedy']"
nm0631490,Bill Nighy,"['Adventure', 'Animation', 'Comedy']"
nm0491402,Hugh Laurie,"['Adventure', 'Animation', 'Comedy']"
nm0908094,Paul Walker,"['Action', 'Crime', 'Thriller']"
nm1042642,David Belle,"['Action', 'Crime', 'Thriller']"
nm0753526,RZA,"['Action', 'Crime', 'Thriller']"
nm0101563,Goûchy Boy,"['Action', 'Crime', 'Thriller']"
nm0000106,Drew Barrymore,"['Biography', 'Drama', 'Family']"
nm1024677,John Krasinski,"['Biography', 'Drama', 'Family']"
nm4870585,John Pingayak,"['Biography', 'Drama', 'Family']"
nm4577626,Ahmaogak Sweeney,"['Biography', 'Drama', 'Family']"
nm7555409,Madhumita Sarcar,"['Drama', 'Musical', 'Thriller']"
nm1913625,Parambrata Chattopadhyay,"['Drama', 'Musical', 'Thriller']"
nm8681254,Samiul Alam,"['Drama', 'Musical', 'Thriller']"
nm12428062,Oishani Dey,"['Drama', 'Musical', 'Thriller']"
nm1883440,Steve Talley,"['Drama', 'Mystery', 'Thriller']"
nm0000616,Eric Roberts,"['Drama', 'Mystery', 'Thriller']"
nm2485687,Anna Felix,"['Drama', 'Mystery', 'Thriller']"
nm3271174,Lauren Jenkins,"['Drama', 'Mystery', 'Thriller']"
nm1815557,Harold Dennis,['Drama']
nm5192663,Deverin Deonte,['Drama']
nm12428368,Deverin Ellison,['Drama']
nm12428369,Semaj Hadley,['Drama']
nm0366389,Kevin Hart,['Comedy']
nm0000242,Mark Wahlberg,['Comedy']
nm0356021,Regina Hall,['Comedy']
nm8399408,Che Tafari,['Comedy']
nm0005351,Ryan Reynolds,"['Action', 'Comedy']"
nm1072555,Morena Baccarin,"['Action', 'Comedy']"
nm2554352,T.J. Miller,"['Action', 'Comedy']"
nm4534098,Ed Skrein,"['Action', 'Comedy']"
nm3008388,Michael Fredianelli,"['Action', 'Comedy', 'Crime']"
nm10555382,Rosanna Wyant,"['Action', 'Comedy', 'Crime']"
nm4847488,Jeffrey Alan Foster,"['Action', 'Comedy', 'Crime']"
nm13937167,Shane Johnson,"['Action', 'Comedy', 'Crime']"
nm0438463,Anil Kapoor,"['Action', 'Comedy', 'Crime']"
nm0004569,Sanjay Dutt,"['Action', 'Comedy', 'Crime']"
nm0451379,Akshaye Khanna,"['Action', 'Comedy', 'Crime']"
nm0792911,Suniel Shetty,"['Action', 'Comedy', 'Crime']"
nm1828818,Christian Keyes,"['Comedy', 'Romance']"
nm2015692,Tiffany Hines,"['Comedy', 'Romance']"
nm0176801,Angell Conwell,"['Comedy', 'Romance']"
nm0933281,Debra Wilson,"['Comedy', 'Romance']"
nm0000980,Jim Broadbent,"['Comedy', 'Drama']"
nm0790689,Ruth Sheen,"['Comedy', 'Drama']"
nm0544334,Lesley Manville,"['Comedy', 'Drama']"
nm1169217,Oliver Maltman,"['Comedy', 'Drama']"
nm6025874,Ronald Koontz,['Crime']
nm6025874,Ronald Koontz,['Western']
nm1235530,Michael Urie,"['Comedy', 'Drama', 'Romance']"
nm11061034,Philemon Chambers,"['Comedy', 'Drama', 'Romance']"
nm1682832,Luke Macfarlane,"['Comedy', 'Drama', 'Romance']"
nm0000960,Barry Bostwick,"['Comedy', 'Drama', 'Romance']"
nm3424128,Cara Sherman,['Drama']
nm0000616,Eric Roberts,['Drama']
nm2412848,Sundeep Ahuja,['Drama']
nm3444030,Anusha Kuchibhotla,['Drama']
nm3441231,Eric Lassiter,['Drama']
nm3424277,Jacob Narayan,['Drama']
nm3441566,Ann Russell,['Drama']
nm1884949,Rashmi Rustagi,['Drama']
nm0010075,Jensen Ackles,"['Action', 'Animation', 'Crime']"
nm0241049,Josh Duhamel,"['Action', 'Animation', 'Crime']"
nm0729369,Naya Rivera,"['Action', 'Animation', 'Crime']"
nm1684869,Troy Baker,"['Action', 'Animation', 'Crime']"
nm4558549,Suzie Houlihan,"['Horror', 'Mystery']"
nm9723294,Christopher Blackburn,"['Horror', 'Mystery']"
nm8405411,Matthew Laird,"['Horror', 'Mystery']"
nm0000616,Eric Roberts,"['Horror', 'Mystery']"
nm0000473,Diane Keaton,"['Comedy', 'Fantasy']"
nm5634768,Elizabeth Lail,"['Comedy', 'Fantasy']"
nm13906623,Molly Duplass,"['Comedy', 'Fantasy']"
nm3666749,Taylour Paige,"['Comedy', 'Fantasy']"
nm0425005,Dwayne Johnson,"['Action', 'Crime', 'Drama']"
nm0000671,Billy Bob Thornton,"['Action', 'Crime', 'Drama']"
nm1192254,Maggie Grace,"['Action', 'Crime', 'Drama']"
nm4170324,Mauricio Lopez,"['Action', 'Crime', 'Drama']"
nm0001497,Tobey Maguire,"['Comedy', 'Drama']"
nm0006969,Elizabeth Banks,"['Comedy', 'Drama']"
nm0001473,Laura Linney,"['Comedy', 'Drama']"
nm0000501,Ray Liotta,"['Comedy', 'Drama']"
nm0216016,Ken Del Vecchio,"['Drama', 'History']"
nm3452559,Andrew Gause,"['Drama', 'History']"
nm0730436,Rachael Robbins,"['Drama', 'History']"
nm1519500,Keith Collins,"['Drama', 'History']"
nm3439787,Maggie Conwell,"['Horror', 'Romance']"
nm2090349,Parrish Randall,"['Horror', 'Romance']"
nm2939766,Kristen Hall,"['Horror', 'Romance']"
nm2426419,Andrew Sensenig,"['Horror', 'Romance']"
nm1298052,Raghu Babu,['Thriller']
nm12466982,Akshay Chandra,['Thriller']
nm8412322,Rahul Ramakrishna,['Thriller']
nm12466983,Deviyani Sher,['Thriller']
nm3450957,Kyle Ward,['Drama']
nm0001324,Ian Hart,['Drama']
nm0216220,Louise Delamere,['Drama']
nm1853152,Sacha Parkinson,['Drama']
nm0000867,Jason Bateman,"['Drama', 'Thriller']"
nm1501050,Jonah Bobo,"['Drama', 'Thriller']"
nm1391252,Haley Ramm,"['Drama', 'Thriller']"
nm0204706,Hope Davis,"['Drama', 'Thriller']"
nm2230865,Ashley Greene,"['Horror', 'Thriller']"
nm1659221,Sebastian Stan,"['Horror', 'Thriller']"
nm0271657,Tom Felton,"['Horror', 'Thriller']"
nm1566474,Julianna Guill,"['Horror', 'Thriller']"
nm6025874,Ronald Koontz,['Crime']
nm6025874,Ronald Koontz,['Western']
nm6025874,Ronald Koontz,['Western']
nm0261724,Joe Estevez,['Horror']
nm5137305,Joseph Almani,['Horror']
nm0138421,Clint Carmichael,['Horror']
nm1482080,Giovannie Espiritu,['Horror']
nm0000360,Rebecca De Mornay,"['Drama', 'Horror', 'Thriller']"
nm0454809,Jaime King,"['Drama', 'Horror', 'Thriller']"
nm0039162,Shawn Ashmore,"['Drama', 'Horror', 'Thriller']"
nm0263759,Briana Evigan,"['Drama', 'Horror', 'Thriller']"
nm1633541,Ranbir Kapoor,"['Comedy', 'Drama']"
nm0159159,Prem Chopra,"['Comedy', 'Drama']"
nm1201151,Mukesh S. Bhatt,"['Comedy', 'Drama']"
nm1430018,D. Santosh,"['Comedy', 'Drama']"
nm3457543,Dani Thompson,"['Comedy', 'Horror']"
nm0920460,Vernon Wells,"['Comedy', 'Horror']"
nm11066606,Kiley Opsal,"['Comedy', 'Horror']"
nm2500200,Antonia Whillans,"['Comedy', 'Horror']"
nm0001667,Jonathan Rhys Meyers,['Thriller']
nm3312554,Luke Kleintank,['Thriller']
nm0001117,Bruce Davison,['Thriller']
nm5184025,Eloise Smyth,['Thriller']
nm1191714,Nino Cimino,"['Crime', 'Drama']"
nm0821734,Frank Stallone,"['Crime', 'Drama']"
nm0583951,Robert Miano,"['Crime', 'Drama']"
nm2106703,Marco Leone,"['Crime', 'Drama']"
nm0350454,Maggie Gyllenhaal,"['Biography', 'Comedy', 'Romance']"
nm0199215,Hugh Dancy,"['Biography', 'Comedy', 'Romance']"
nm0000596,Jonathan Pryce,"['Biography', 'Comedy', 'Romance']"
nm0428065,Felicity Jones,"['Biography', 'Comedy', 'Romance']"
nm0000560,Nick Nolte,['Drama']
nm9904993,Dharon Jones,['Drama']
nm9630002,Sydney Mae Diaz,['Drama']
nm2269858,Carmen Ruby Floyd,['Drama']
nm0420646,Eddie Jemison,['Comedy']
nm0479527,Tyler Labine,['Comedy']
nm0701818,Wayne Pére,['Comedy']
nm2275638,Carrie Ruscheinsky,['Comedy']
nm0889198,Marc Vann,['Comedy']
nm0252961,Idris Elba,['Thriller']
nm0394054,William Hope,['Thriller']
nm1010931,Monique Gabriela Curnen,['Thriller']
nm0104114,Richard Brake,['Thriller']
nm0815370,Shannyn Sossamon,['Drama']
nm3123016,Alex Lombard,['Drama']
nm2016345,Whitney Able,['Drama']
nm0015538,Mike Akrawi,['Drama']
nm3499108,Madison Brown,['Comedy']
nm3426385,Lauren Denham,['Comedy']
nm3109275,Nicholas D. Judy,['Comedy']
nm2439930,Bjorn Jiskoot Jr.,['Comedy']
nm2872288,Reggie Jenkins,['Comedy']
nm3438391,Nick Valdez,['Comedy']
nm0943944,Joel D. Wynkoop,['Comedy']
nm1678610,Theodore Bouloukos,['']
nm2970193,Kevin Strange,"['Comedy', 'Horror']"
nm2278431,Joe Hammerstone,"['Comedy', 'Horror']"
nm2269943,Devlin Wilder,"['Comedy', 'Horror']"
nm3349504,Alexia Bell,"['Comedy', 'Horror']"
nm0030399,Christopher Annino,['Drama']
nm2255441,Cuyle Carvin,['Drama']
nm3432577,Pitt Clemons,['Drama']
nm2750184,Edie Hofstatter,['Drama']
nm8252920,Katabelle,['Family']
nm0601553,Mandy Moore,"['Comedy', 'Romance']"
nm1553725,Kellan Lutz,"['Comedy', 'Romance']"
nm0000981,James Brolin,"['Comedy', 'Romance']"
nm0005412,Jane Seymour,"['Comedy', 'Romance']"
nm1953775,Chris Doubek,"['Comedy', 'Drama']"
nm0434526,Heather Kafka,"['Comedy', 'Drama']"
nm1493163,Alex Karpovsky,"['Comedy', 'Drama']"
nm3476258,Zach Green,"['Comedy', 'Drama']"
nm0251986,Jesse Eisenberg,"['Adventure', 'Animation', 'Comedy']"
nm0004266,Anne Hathaway,"['Adventure', 'Animation', 'Comedy']"
nm0520064,George Lopez,"['Adventure', 'Animation', 'Comedy']"
nm0228327,Karen Disher,"['Adventure', 'Animation', 'Comedy']"
nm0000241,Jean-Claude Van Damme,"['Action', 'Crime', 'Drama']"
nm0012078,Scott Adkins,"['Action', 'Crime', 'Drama']"
nm0443321,Ivan Kaye,"['Action', 'Crime', 'Drama']"
nm0855256,Valentin Teodosiu,"['Action', 'Crime', 'Drama']"
nm0000580,Luke Perry,['Family']
nm0001826,M. Emmet Walsh,['Family']
nm2566554,Jacob Hays,['Family']
nm0447984,Darren Kennedy,['Family']
nm5254274,Nelson J. Davis,['Thriller']
nm6293671,Jamarious McCullough,['Thriller']
nm5796292,Shatareia Stokes,['Thriller']
nm9184356,Nicole M. Williams,['Thriller']
nm11872344,Dhivya Dhuraisamy,['Drama']
nm6504384,Mime Gopi,['Drama']
nm0433893,K.S. Ravikumar,['Drama']
nm10128408,Emma Corrin,"['Drama', 'Romance']"
nm1925239,Jack O'Connell,"['Drama', 'Romance']"
nm9714167,Matthew Duckett,"['Drama', 'Romance']"
nm0000613,Joely Richardson,"['Drama', 'Romance']"
nm0000603,Vanessa Redgrave,"['Adventure', 'Comedy', 'Mystery']"
nm5083856,Lewis Allcock,"['Adventure', 'Comedy', 'Mystery']"
nm0000925,Steven Berkoff,"['Adventure', 'Comedy', 'Mystery']"
nm1799018,Jackie Ayzenberg,['Sci-Fi']
nm1695610,Meredith Binder,['Sci-Fi']
nm3458407,Marty Bisch,['Sci-Fi']
nm3458998,Carob,['Sci-Fi']
nm3566562,Kris Clinton,['Comedy']
nm7686956,Theo Bray,['Comedy']
nm9599971,Robin Clayton,['Comedy']
nm8127607,Grant Davis,['Comedy']
nm4323708,Cooper Raiff,"['Comedy', 'Drama']"
nm0424848,Dakota Johnson,"['Comedy', 'Drama']"
nm10024649,Evan Assante,"['Comedy', 'Drama']"
nm12840985,Vanessa Burghardt,"['Comedy', 'Drama']"
nm11792692,Rachi Herring,"['Action', 'Crime', 'Drama']"
nm9213469,Raf Adame,"['Action', 'Crime', 'Drama']"
nm11079663,David Amitin,"['Action', 'Crime', 'Drama']"
nm12040304,Charles Byron Andrews,"['Action', 'Crime', 'Drama']"
nm10918567,Tony K Nine Bentajado,"['Action', 'Crime', 'Drama']"
nm0121582,Al Burke,"['Action', 'Crime', 'Drama']"
nm4416580,Janae Heard,"['Action', 'Crime', 'Drama']"
nm1882152,Xavier Samuel,"['Action', 'Fantasy', 'Horror']"
nm1801800,Sharni Vinson,"['Action', 'Fantasy', 'Horror']"
nm0659373,Adrian Pang,"['Action', 'Fantasy', 'Horror']"
nm1167123,Yuwu Qi,"['Action', 'Fantasy', 'Horror']"
nm0947338,Anton Yelchin,"['Comedy', 'Horror']"
nm0268199,Colin Farrell,"['Comedy', 'Horror']"
nm0855039,David Tennant,"['Comedy', 'Horror']"
nm0001057,Toni Collette,"['Comedy', 'Horror']"
nm6025874,Ronald Koontz,['Western']
nm0001833,Emily Watson,"['Biography', 'Drama', 'History']"
nm1528026,Aisling Loftus,"['Biography', 'Drama', 'History']"
nm0938176,Stuart Wolfenden,"['Biography', 'Drama', 'History']"
nm0038690,Lorraine Ashbourne,"['Biography', 'Drama', 'History']"
nm1374980,Zac Efron,"['Drama', 'Fantasy', 'Romance']"
nm0000107,Kim Basinger,"['Drama', 'Fantasy', 'Romance']"
nm2253071,Charlie Tahan,"['Drama', 'Fantasy', 'Romance']"
nm1468739,Amanda Crew,"['Drama', 'Fantasy', 'Romance']"
nm0541909,Louis Mandylor,['Action']
nm0000838,Daniel Baldwin,['Action']
nm0199939,Gary Daniels,['Action']
nm2740844,Katie Keene,['Action']
nm0932112,Mykelti Williamson,"['Comedy', 'Drama']"
nm5994231,Matt Rife,"['Comedy', 'Drama']"
nm0924918,Jaleel White,"['Comedy', 'Drama']"
nm0520064,George Lopez,"['Comedy', 'Drama']"
nm8358661,Sam Ashurst,['Horror']
nm3354777,Lauren Ashley Carter,['Horror']
nm11746812,Harley Dee,['Horror']
nm4030776,Laurence R. Harvey,['Horror']
nm0442207,Lloyd Kaufman,['Horror']
nm11274327,Elf Lyons,['Horror']
nm0001794,Henry Thomas,['Thriller']
nm0835426,Bradley Stryker,['Thriller']
nm0003210,C. Ernst Harth,['Thriller']
nm0731897,Jennifer Robertson,['Thriller']
nm0001471,Jerry Lewis,['Drama']
nm2628935,Kerry Bishé,['Drama']
nm0001629,Kevin Pollak,['Drama']
nm0001954,Claire Bloom,['Drama']
nm0152082,Damian Chapa,['Horror']
nm2059893,Estefania Iglesias,['Horror']
nm3353001,Vida Harlow,['Horror']
nm2419779,Leslie Garza,['Horror']
nm12316134,Eddie Rodgers,"['Action', 'War']"
nm6618195,Jezibell Anat,"['Action', 'War']"
nm11649741,Thomas Carani,"['Action', 'War']"
nm3635216,Jerry Chesser,"['Action', 'War']"
nm7847586,Daniel Dobson,"['Action', 'War']"
nm6747407,Russell Dobson,"['Action', 'War']"
nm11398653,James Arnold Foster,"['Action', 'War']"
nm11137306,Frederick Jones,"['Action', 'War']"
nm0000191,Ewan McGregor,"['Drama', 'Romance', 'Sci-Fi']"
nm1200692,Eva Green,"['Drama', 'Romance', 'Sci-Fi']"
nm5009714,Lauren Tempany,"['Drama', 'Romance', 'Sci-Fi']"
nm0001567,Connie Nielsen,"['Drama', 'Romance', 'Sci-Fi']"
nm8858879,Jacques Aldridge,"['Drama', 'History', 'War']"
nm11171674,Hanna Marie Brown,"['Drama', 'History', 'War']"
nm8944757,Chinecherem Eze,"['Drama', 'History', 'War']"
nm10490507,Logan A. Ryan,"['Drama', 'History', 'War']"
nm10915758,Amber Mykaels,"['Drama', 'History', 'War']"
nm8285867,J'nae Rae Spano,"['Drama', 'History', 'War']"
nm0255184,Dawne Ellison,"['Drama', 'History', 'War']"
nm0002907,Alexander Skarsgård,"['Action', 'Adventure', 'Sci-Fi']"
nm2395937,Brooklyn Decker,"['Action', 'Adventure', 'Sci-Fi']"
nm0000553,Liam Neeson,"['Action', 'Adventure', 'Sci-Fi']"
nm1982597,Rihanna,"['Action', 'Adventure', 'Sci-Fi']"
nm0005028,Kate Hudson,"['Comedy', 'Drama', 'Fantasy']"
nm0305558,Gael García Bernal,"['Comedy', 'Drama', 'Fantasy']"
nm0000870,Kathy Bates,"['Comedy', 'Drama', 'Fantasy']"
nm0227759,Peter Dinklage,"['Comedy', 'Drama', 'Fantasy']"
nm1469236,Olivia Colman,"['Drama', 'Romance']"
nm7906702,Micheal Ward,"['Drama', 'Romance']"
nm0000147,Colin Firth,"['Drama', 'Romance']"
nm0429363,Toby Jones,"['Drama', 'Romance']"
nm0010075,Jensen Ackles,"['Action', 'Animation', 'Crime']"
nm0241049,Josh Duhamel,"['Action', 'Animation', 'Crime']"
nm0729369,Naya Rivera,"['Action', 'Animation', 'Crime']"
nm1684869,Troy Baker,"['Action', 'Animation', 'Crime']"
nm1064292,Craig Roberts,"['Comedy', 'Drama', 'Romance']"
nm1020089,Sally Hawkins,"['Comedy', 'Drama', 'Romance']"
nm0175916,Paddy Considine,"['Comedy', 'Drama', 'Romance']"
nm0852965,Noah Taylor,"['Comedy', 'Drama', 'Romance']"
nm0000576,Sean Penn,"['Adventure', 'Comedy', 'Drama']"
nm0000531,Frances McDormand,"['Adventure', 'Comedy', 'Drama']"
nm0002139,Judd Hirsch,"['Adventure', 'Comedy', 'Drama']"
nm2016723,Eve Hewson,"['Adventure', 'Comedy', 'Drama']"
nm0000124,Jennifer Connelly,['Drama']
nm0000438,Ed Harris,['Drama']
nm1549295,Harrison Gilbertson,['Drama']
nm0001496,Amy Madigan,['Drama']
nm10088524,Dwayne Mendez,['Thriller']
nm9788187,John Burgio,['Thriller']
nm10564111,Kacey Czosnowski,['Thriller']
nm6227421,Alexandra Faye Sadeghian,['Thriller']
nm6217765,Roberto Sanabria,['Thriller']
nm3575770,Zac Amico,['Thriller']
nm0442207,Lloyd Kaufman,['Thriller']
nm11000174,Ben Johnson,['Thriller']
nm6025874,Ronald Koontz,['Western']
nm1494168,Angela Sarafyan,"['Horror', 'Mystery', 'Thriller']"
nm0773973,Paul Schneider,"['Horror', 'Mystery', 'Thriller']"
nm7186321,Lia McHugh,"['Horror', 'Mystery', 'Thriller']"
nm5015107,Jacob Lofland,"['Horror', 'Mystery', 'Thriller']"
nm0646968,Randall Oliver,['Drama']
nm3910031,Ben Davies,['Drama']
nm2542898,Brittany Goodwin,['Drama']
nm12691602,Cody Keech,['Drama']
nm1159759,Matt Mickelson,['Drama']
nm0000123,George Clooney,"['Action', 'Crime', 'Drama']"
